line_item_id,transaction_id,product_id,promotion_id,quantity,line_item_amount
1542,TXN100485,3,,3,4743.27
1543,TXN100486,28,,2,3881.38
1544,TXN100486,24,,4,2631.36
1545,TXN100486,27,,3,1231.41
1546,TXN100486,10,,2,353.7
1547,TXN100487,7,,1,140.58
1548,TXN100487,7,2.0,2,281.16
1549,TXN100487,13,4.0,4,6505.48
1550,TXN100488,20,5.0,3,351.18
1551,TXN100488,4,,1,439.36
1552,TXN100488,15,,3,721.38
1553,TXN100488,16,,3,4152.75
1554,TXN100489,1,,1,764.41
1555,TXN100489,1,,3,2293.23
1556,TXN100490,16,2.0,2,2768.5
1557,TXN100490,1,3.0,4,3057.64
1558,TXN100490,7,,3,421.74
1559,TXN100490,6,,3,3615.63
1560,TXN100490,13,,1,1626.37
1561,TXN100491,16,,4,5537.0
1562,TXN100491,22,,1,554.62
1563,TXN100491,19,,1,1015.59
1564,TXN100491,20,,1,117.06
1565,TXN100492,5,,1,1052.76
1566,TXN100492,5,3.0,3,3158.28
1567,TXN100493,4,,4,1757.44
1568,TXN100493,27,3.0,1,410.47
1569,TXN100493,4,,3,1318.08
1570,TXN100493,12,,1,1932.98
1571,TXN100494,7,,4,562.32
1572,TXN100494,2,4.0,1,939.34
1573,TXN100494,20,2.0,3,351.18
1574,TXN100494,18,4.0,1,287.97
1575,TXN100495,14,5.0,2,1288.0
1576,TXN100495,7,,4,562.32
1577,TXN100495,16,,2,2768.5
1582,TXN100497,9,,2,765.04
1583,TXN100497,8,,4,4938.84
1584,TXN100497,19,,2,2031.18
1585,TXN100497,18,,1,287.97
1586,TXN100498,28,,3,5822.07
1587,TXN100498,17,,3,2724.9
1588,TXN100498,5,,3,3158.28
1589,TXN100498,30,,1,1882.02
1590,TXN100498,23,,2,2683.84
1591,TXN100499,18,,2,575.94
1592,TXN100499,10,,4,707.4
1593,TXN100499,6,,4,4820.84
1594,TXN100499,16,5.0,3,4152.75
1595,TXN100500,29,,4,6246.04
1596,TXN100500,1,,2,1528.82
1597,TXN100500,27,5.0,3,1231.41
1598,TXN100501,2,,3,2818.02
1599,TXN100501,3,5.0,2,3162.18
1600,TXN100501,17,3.0,3,2724.9
1601,TXN100501,19,,4,4062.36
1602,TXN100501,18,,1,287.97
1603,TXN100502,7,,3,421.74
1604,TXN100502,26,1.0,3,3348.27
1605,TXN100502,3,1.0,4,6324.36
1606,TXN100503,26,,3,3348.27
1607,TXN100503,8,,2,2469.42
1608,TXN100503,1,,3,2293.23
1609,TXN100503,1,,2,1528.82
1610,TXN100504,27,5.0,2,820.94
1611,TXN100504,8,,2,2469.42
1612,TXN100504,14,,3,1932.0
1613,TXN100504,8,,2,2469.42
1614,TXN100504,22,1.0,4,2218.48
1615,TXN100505,1,,2,1528.82
1616,TXN100505,4,5.0,4,1757.44
1617,TXN100505,12,,4,7731.92
1618,TXN100505,26,,4,4464.36
1619,TXN100506,29,,4,6246.04
1620,TXN100506,8,,4,4938.84
1621,TXN100506,21,,4,7292.68
1622,TXN100506,3,,4,6324.36
1623,TXN100506,10,,2,353.7
1624,TXN100507,21,5.0,4,7292.68
1625,TXN100507,24,,1,657.84
1626,TXN100507,16,,4,5537.0
1627,TXN100507,13,,2,3252.74
1628,TXN100508,8,,1,1234.71
1629,TXN100508,12,3.0,4,7731.92
1630,TXN100508,22,2.0,3,1663.86
1631,TXN100509,5,,3,3158.28
1632,TXN100510,24,1.0,3,1973.52
1633,TXN100510,1,5.0,2,1528.82
1634,TXN100510,28,3.0,4,7762.76
1635,TXN100511,29,4.0,2,3123.02
1636,TXN100511,5,3.0,1,1052.76
1637,TXN100511,6,,1,1205.21
1638,TXN100512,1,,4,3057.64
1639,TXN100512,2,,4,3757.36
1640,TXN100512,14,,4,2576.0
1641,TXN100512,7,,2,281.16
1642,TXN100513,2,,4,3757.36
1643,TXN100513,7,3.0,4,562.32
1644,TXN100513,2,,1,939.34
1645,TXN100513,20,,4,468.24
1646,TXN100513,23,,4,5367.68
1647,TXN100514,11,,4,7601.32
1648,TXN100515,30,,2,3764.04
1649,TXN100516,19,,3,3046.77
1650,TXN100516,11,,1,1900.33
1651,TXN100516,21,5.0,1,1823.17
1652,TXN100516,14,,1,644.0
1653,TXN100516,16,,2,2768.5
1654,TXN100517,26,5.0,1,1116.09
1655,TXN100517,20,,2,234.12
1656,TXN100517,1,,3,2293.23
1657,TXN100517,16,,2,2768.5
1658,TXN100517,21,5.0,4,7292.68
1659,TXN100518,7,,3,421.74
1660,TXN100518,25,,1,1064.13
1661,TXN100518,14,,1,644.0
1662,TXN100518,22,,2,1109.24
1663,TXN100518,9,,3,1147.56
1665,TXN100520,8,2.0,2,2469.42
1666,TXN100520,10,,3,530.55
1667,TXN100520,12,,2,3865.96
1668,TXN100520,28,,4,7762.76
1669,TXN100520,24,,1,657.84
1670,TXN100521,6,1.0,2,2410.42
1671,TXN100521,3,,3,4743.27
1672,TXN100521,25,3.0,3,3192.39
1673,TXN100522,24,,4,2631.36
1674,TXN100522,8,2.0,1,1234.71
1675,TXN100522,24,,2,1315.68
1676,TXN100523,18,,4,1151.88
1677,TXN100523,17,4.0,3,2724.9
1678,TXN100523,25,1.0,4,4256.52
1679,TXN100523,9,,4,1530.08
1680,TXN100523,22,5.0,1,554.62
1681,TXN100524,6,,2,2410.42
1682,TXN100525,14,,3,1932.0
1683,TXN100525,14,5.0,4,2576.0
1684,TXN100526,26,,2,2232.18
1685,TXN100526,2,,2,1878.68
1686,TXN100527,10,,4,707.4
1687,TXN100527,22,4.0,4,2218.48
1688,TXN100527,17,,3,2724.9
1689,TXN100527,26,4.0,2,2232.18
1690,TXN100527,19,,3,3046.77
1691,TXN100528,11,,3,5700.99
1692,TXN100528,4,,2,878.72
1693,TXN100528,1,5.0,3,2293.23
1694,TXN100528,29,,1,1561.51
1699,TXN100530,22,,3,1663.86
1700,TXN100530,7,3.0,4,562.32
1701,TXN100530,29,5.0,3,4684.53
1702,TXN100531,12,,1,1932.98
1703,TXN100531,18,,2,575.94
1704,TXN100531,3,,1,1581.09
1705,TXN100532,19,,1,1015.59
1706,TXN100533,14,,4,2576.0
1707,TXN100533,5,,1,1052.76
1708,TXN100533,8,,1,1234.71
1709,TXN100533,12,,4,7731.92
1710,TXN100534,24,,4,2631.36
1711,TXN100534,28,,3,5822.07
1712,TXN100534,11,3.0,1,1900.33
1713,TXN100535,16,1.0,4,5537.0
1714,TXN100535,22,,3,1663.86
1715,TXN100536,29,5.0,2,3123.02
1716,TXN100536,17,,3,2724.9
1717,TXN100536,1,4.0,2,1528.82
1721,TXN100538,30,2.0,4,7528.08
1722,TXN100538,20,2.0,2,234.12
1723,TXN100538,9,5.0,1,382.52
1724,TXN100538,14,,2,1288.0
1725,TXN100538,23,1.0,3,4025.76
1726,TXN100539,27,,3,1231.41
1727,TXN100539,13,4.0,4,6505.48
1728,TXN100539,24,,1,657.84
1729,TXN100539,21,,3,5469.51
1730,TXN100539,9,5.0,4,1530.08
1731,TXN100540,21,,4,7292.68
1732,TXN100540,7,,1,140.58
1733,TXN100540,24,4.0,2,1315.68
1734,TXN100540,26,,4,4464.36
1735,TXN100541,10,,2,353.7
1736,TXN100541,29,,1,1561.51
1737,TXN100541,27,,2,820.94
1738,TXN100541,26,,4,4464.36
1739,TXN100542,21,3.0,2,3646.34
1740,TXN100542,7,,1,140.58
1741,TXN100543,18,,1,287.97
1742,TXN100544,4,,3,1318.08
1745,TXN100546,24,,2,1315.68
1746,TXN100546,27,,4,1641.88
1747,TXN100546,13,,4,6505.48
1748,TXN100547,14,,1,644.0
1749,TXN100548,18,,3,863.91
1750,TXN100548,25,,1,1064.13
1751,TXN100548,28,,1,1940.69
1752,TXN100548,10,5.0,4,707.4
1753,TXN100549,29,1.0,1,1561.51
1754,TXN100549,4,4.0,1,439.36
1755,TXN100549,1,4.0,4,3057.64
1756,TXN100549,28,,2,3881.38
1757,TXN100550,25,,1,1064.13
1758,TXN100550,17,,4,3633.2
1759,TXN100550,28,,1,1940.69
1760,TXN100550,16,,1,1384.25
1761,TXN100550,14,,3,1932.0
1762,TXN100551,25,1.0,1,1064.13
1763,TXN100552,25,,2,2128.26
1764,TXN100552,21,,2,3646.34
1765,TXN100552,14,,3,1932.0
1766,TXN100552,6,,4,4820.84
1767,TXN100552,22,2.0,4,2218.48
1768,TXN100553,9,5.0,1,382.52
1769,TXN100554,30,,3,5646.06
1770,TXN100554,29,3.0,2,3123.02
1771,TXN100554,15,1.0,3,721.38
1772,TXN100554,19,5.0,2,2031.18
1773,TXN100555,30,,1,1882.02
1774,TXN100555,9,,2,765.04
1775,TXN100555,24,,2,1315.68
1776,TXN100555,27,4.0,3,1231.41
1777,TXN100555,4,,4,1757.44
1778,TXN100556,2,,3,2818.02
1779,TXN100556,14,,4,2576.0
1780,TXN100556,17,,1,908.3
1781,TXN100557,6,1.0,4,4820.84
1782,TXN100558,12,,2,3865.96
1783,TXN100558,4,3.0,2,878.72
1784,TXN100559,1,,2,1528.82
1785,TXN100559,14,,1,644.0
1786,TXN100559,14,,1,644.0
1787,TXN100559,30,4.0,1,1882.02
1788,TXN100560,13,1.0,3,4879.11
1789,TXN100560,25,2.0,2,2128.26
1790,TXN100561,17,,3,2724.9
1791,TXN100561,21,,3,5469.51
1792,TXN100562,19,2.0,2,2031.18
1793,TXN100562,26,,3,3348.27
1794,TXN100563,18,,2,575.94
1795,TXN100564,2,,3,2818.02
1796,TXN100565,10,3.0,4,707.4
1797,TXN100565,14,,2,1288.0
1798,TXN100565,4,,4,1757.44
1799,TXN100566,24,2.0,1,657.84
1800,TXN100567,16,,2,2768.5
1801,TXN100567,28,,3,5822.07
1806,TXN100569,14,1.0,4,2576.0
1807,TXN100569,3,,4,6324.36
1808,TXN100570,19,4.0,1,1015.59
1809,TXN100570,14,,3,1932.0
1810,TXN100570,13,3.0,4,6505.48
1811,TXN100570,24,,4,2631.36
1812,TXN100570,20,,4,468.24
1818,TXN100572,3,,3,4743.27
1819,TXN100572,6,,2,2410.42
1820,TXN100572,20,,3,351.18
1821,TXN100573,4,,2,878.72
1822,TXN100573,4,,4,1757.44
1823,TXN100573,17,,3,2724.9
1824,TXN100574,10,,4,707.4
1825,TXN100574,9,,4,1530.08
1826,TXN100574,15,4.0,4,961.84
1827,TXN100574,2,1.0,2,1878.68
1828,TXN100575,29,5.0,1,1561.51
1829,TXN100575,6,,1,1205.21
1830,TXN100575,26,1.0,2,2232.18
1831,TXN100576,26,,1,1116.09
1832,TXN100576,7,3.0,3,421.74
1833,TXN100576,16,,3,4152.75
1834,TXN100577,6,,2,2410.42
1835,TXN100577,17,,2,1816.6
1836,TXN100577,2,3.0,3,2818.02
1837,TXN100578,21,,3,5469.51
1838,TXN100578,23,,4,5367.68
1839,TXN100578,20,,1,117.06
1840,TXN100579,16,,2,2768.5
1841,TXN100579,20,2.0,2,234.12
1842,TXN100579,12,5.0,4,7731.92
1843,TXN100579,10,,4,707.4
1844,TXN100579,23,,4,5367.68
1845,TXN100580,20,,3,351.18
1846,TXN100581,14,4.0,4,2576.0
1847,TXN100581,2,,1,939.34
1848,TXN100581,24,,2,1315.68
1849,TXN100581,15,,1,240.46
1850,TXN100582,4,4.0,3,1318.08
1851,TXN100582,11,,4,7601.32
1852,TXN100582,20,,3,351.18
1853,TXN100583,27,,1,410.47
1854,TXN100584,19,,3,3046.77
1855,TXN100584,6,,4,4820.84
1856,TXN100585,9,4.0,4,1530.08
1857,TXN100585,10,,2,353.7
1858,TXN100586,28,,4,7762.76
1859,TXN100586,25,1.0,3,3192.39
1860,TXN100586,8,5.0,2,2469.42
1861,TXN100587,25,1.0,1,1064.13
1862,TXN100587,23,2.0,4,5367.68
1863,TXN100587,19,,3,3046.77
1864,TXN100587,14,,1,644.0
1865,TXN100588,2,4.0,1,939.34
1866,TXN100588,9,1.0,4,1530.08
1867,TXN100588,25,,2,2128.26
1872,TXN100590,20,,2,234.12
1873,TXN100590,27,1.0,4,1641.88
1874,TXN100590,17,,2,1816.6
1875,TXN100591,26,,2,2232.18
1876,TXN100591,23,,4,5367.68
1877,TXN100591,24,,1,657.84
1878,TXN100591,11,,3,5700.99
1879,TXN100592,16,,3,4152.75
1880,TXN100592,29,,3,4684.53
1881,TXN100592,16,,2,2768.5
1882,TXN100592,14,,2,1288.0
1883,TXN100593,12,,4,7731.92
1884,TXN100593,29,,2,3123.02
1885,TXN100593,24,,1,657.84
1886,TXN100593,24,2.0,1,657.84
1887,TXN100594,28,,3,5822.07
1888,TXN100594,12,,1,1932.98
1889,TXN100594,14,,2,1288.0
1890,TXN100595,12,,1,1932.98
1891,TXN100595,14,,1,644.0
1892,TXN100595,19,,3,3046.77
1893,TXN100595,17,5.0,2,1816.6
1894,TXN100596,12,4.0,4,7731.92
1895,TXN100597,8,,3,3704.13
1896,TXN100597,12,,2,3865.96
1897,TXN100597,6,2.0,1,1205.21
1898,TXN100597,29,,3,4684.53
1899,TXN100598,5,,4,4211.04
1900,TXN100598,17,,1,908.3
1901,TXN100598,24,,2,1315.68
1902,TXN100598,16,3.0,4,5537.0
1903,TXN100599,6,,2,2410.42
1904,TXN100599,4,1.0,1,439.36
1905,TXN100600,24,1.0,4,2631.36
1906,TXN100600,4,3.0,3,1318.08
1907,TXN100600,28,1.0,2,3881.38
1908,TXN100600,22,,2,1109.24
1909,TXN100600,21,,1,1823.17
1910,TXN100601,29,,1,1561.51
1911,TXN100601,22,,3,1663.86
1912,TXN100601,9,4.0,1,382.52
1913,TXN100601,1,,2,1528.82
1914,TXN100601,20,,3,351.18
1915,TXN100602,10,1.0,1,176.85
1916,TXN100602,4,,1,439.36
1917,TXN100603,29,1.0,1,1561.51
1918,TXN100603,27,,2,820.94
1919,TXN100604,9,,4,1530.08
1920,TXN100605,13,,3,4879.11
1921,TXN100605,9,,2,765.04
1922,TXN100605,3,,4,6324.36
1923,TXN100606,13,3.0,2,3252.74
1924,TXN100607,1,3.0,2,1528.82
1925,TXN100607,20,,1,117.06
1926,TXN100607,23,3.0,4,5367.68
1927,TXN100608,14,2.0,3,1932.0
1928,TXN100608,11,,4,7601.32
1929,TXN100608,13,,4,6505.48
1930,TXN100608,3,,1,1581.09
1931,TXN100608,19,1.0,2,2031.18
1932,TXN100609,7,,3,421.74
1933,TXN100609,22,,4,2218.48
1934,TXN100609,9,,2,765.04
1935,TXN100609,18,,3,863.91
1936,TXN100609,4,1.0,4,1757.44
1937,TXN100610,12,,4,7731.92
1938,TXN100610,30,,2,3764.04
1939,TXN100610,23,5.0,1,1341.92
1940,TXN100610,17,,1,908.3
1941,TXN100610,30,,4,7528.08
1947,TXN100612,13,1.0,2,3252.74
1948,TXN100612,3,,4,6324.36
1949,TXN100612,16,,3,4152.75
1950,TXN100613,11,,3,5700.99
1951,TXN100613,11,,2,3800.66
1952,TXN100614,15,,2,480.92
1953,TXN100614,15,,4,961.84
1956,TXN100616,4,2.0,2,878.72
1957,TXN100617,17,5.0,2,1816.6
1958,TXN100617,4,1.0,2,878.72
1959,TXN100618,15,,4,961.84
1960,TXN100618,1,2.0,2,1528.82
1961,TXN100618,7,,2,281.16
1962,TXN100618,30,,4,7528.08
1963,TXN100619,1,,3,2293.23
1964,TXN100619,18,3.0,4,1151.88
1965,TXN100620,6,4.0,4,4820.84
1966,TXN100620,15,,4,961.84
1967,TXN100620,9,,4,1530.08
1968,TXN100620,21,4.0,4,7292.68
1969,TXN100621,18,,1,287.97
1970,TXN100621,15,,3,721.38
1971,TXN100621,8,,2,2469.42
1972,TXN100621,6,4.0,2,2410.42
1973,TXN100622,2,5.0,4,3757.36
1974,TXN100622,25,2.0,4,4256.52
1975,TXN100622,27,2.0,4,1641.88
1976,TXN100623,18,,1,287.97
1977,TXN100624,2,,4,3757.36
1978,TXN100624,22,,4,2218.48
1979,TXN100624,12,,3,5798.94
1980,TXN100625,28,,1,1940.69
1981,TXN100625,20,,1,117.06
1982,TXN100625,22,,1,554.62
1983,TXN100626,7,4.0,2,281.16
1984,TXN100626,13,,3,4879.11
1985,TXN100626,15,,3,721.38
1986,TXN100626,7,,4,562.32
1987,TXN100626,3,,3,4743.27
1988,TXN100627,10,,4,707.4
1989,TXN100627,28,,2,3881.38
1990,TXN100627,23,,3,4025.76
1991,TXN100627,24,,1,657.84
1992,TXN100628,1,,3,2293.23
1993,TXN100628,19,5.0,2,2031.18
1994,TXN100629,10,1.0,2,353.7
1995,TXN100629,4,,4,1757.44
1996,TXN100629,27,,1,410.47
1997,TXN100629,6,,2,2410.42
1998,TXN100629,17,,2,1816.6
1999,TXN100630,11,,3,5700.99
2000,TXN100630,23,,4,5367.68
2001,TXN100630,12,,4,7731.92
2002,TXN100631,2,,1,939.34
2003,TXN100632,30,2.0,2,3764.04
2004,TXN100632,22,,4,2218.48
2005,TXN100632,13,,1,1626.37
2010,TXN100634,30,1.0,4,7528.08
2011,TXN100634,8,,4,4938.84
2014,TXN100636,17,,1,908.3
2015,TXN100636,28,1.0,2,3881.38
2016,TXN100636,29,1.0,4,6246.04
2017,TXN100636,16,2.0,3,4152.75
2018,TXN100637,14,,4,2576.0
2019,TXN100637,13,3.0,1,1626.37
2020,TXN100637,4,,1,439.36
2021,TXN100637,14,5.0,1,644.0
2022,TXN100638,16,,4,5537.0
2023,TXN100639,25,,4,4256.52
2024,TXN100639,13,,3,4879.11
2025,TXN100639,16,,3,4152.75
2029,TXN100641,11,,3,5700.99
2030,TXN100641,29,,1,1561.51
2031,TXN100641,27,,4,1641.88
2032,TXN100642,19,,1,1015.59
2033,TXN100642,12,,3,5798.94
2034,TXN100643,9,,3,1147.56
2035,TXN100643,15,,4,961.84
2036,TXN100644,26,,1,1116.09
2037,TXN100644,9,3.0,3,1147.56
2038,TXN100645,19,,3,3046.77
2039,TXN100646,5,,4,4211.04
2040,TXN100646,8,,1,1234.71
2041,TXN100647,4,,1,439.36
2042,TXN100647,26,,3,3348.27
2043,TXN100647,16,,2,2768.5
2044,TXN100647,25,1.0,1,1064.13
2045,TXN100648,11,4.0,4,7601.32
2046,TXN100648,1,,1,764.41
2047,TXN100648,8,2.0,2,2469.42
2048,TXN100649,28,,1,1940.69
2049,TXN100650,30,,2,3764.04
2050,TXN100651,24,,4,2631.36
2051,TXN100651,19,,2,2031.18
2052,TXN100651,25,,4,4256.52
2053,TXN100652,15,,2,480.92
2054,TXN100653,7,,1,140.58
2055,TXN100653,30,,3,5646.06
2056,TXN100653,4,,1,439.36
2057,TXN100653,1,,4,3057.64
2058,TXN100654,2,,4,3757.36
2059,TXN100654,13,3.0,2,3252.74
2060,TXN100654,10,3.0,1,176.85
2061,TXN100654,2,,2,1878.68
2062,TXN100655,12,3.0,3,5798.94
2063,TXN100656,18,,1,287.97
2064,TXN100656,29,,2,3123.02
2065,TXN100656,28,,4,7762.76
2066,TXN100656,2,,3,2818.02
2067,TXN100657,5,1.0,2,2105.52
2068,TXN100657,2,,4,3757.36
2069,TXN100658,25,,2,2128.26
2070,TXN100658,8,3.0,4,4938.84
2071,TXN100658,27,,2,820.94
2073,TXN100660,4,,3,1318.08
2074,TXN100661,14,,4,2576.0
2075,TXN100661,30,,2,3764.04
2076,TXN100661,13,3.0,4,6505.48
2077,TXN100661,1,,2,1528.82
2078,TXN100661,8,,2,2469.42
2079,TXN100662,26,,1,1116.09
2080,TXN100662,16,,2,2768.5
2085,TXN100664,28,3.0,4,7762.76
2086,TXN100664,8,,3,3704.13
2087,TXN100664,3,,2,3162.18
2088,TXN100664,1,3.0,4,3057.64
2089,TXN100665,11,,1,1900.33
2090,TXN100665,22,,3,1663.86
2091,TXN100665,24,,2,1315.68
2092,TXN100665,22,,4,2218.48
2093,TXN100665,16,,3,4152.75
2094,TXN100666,8,,2,2469.42
2095,TXN100666,23,,2,2683.84
2096,TXN100667,7,,3,421.74
2102,TXN100669,28,,2,3881.38
2103,TXN100669,2,,1,939.34
2104,TXN100669,17,,3,2724.9
2105,TXN100669,23,,2,2683.84
2106,TXN100670,23,2.0,2,2683.84
2107,TXN100670,21,,4,7292.68
2108,TXN100670,27,,2,820.94
2109,TXN100670,2,,4,3757.36
2110,TXN100671,16,,4,5537.0
2111,TXN100672,30,,3,5646.06
2112,TXN100672,25,,4,4256.52
2113,TXN100672,3,1.0,1,1581.09
2114,TXN100672,11,,4,7601.32
2115,TXN100673,16,5.0,2,2768.5
2116,TXN100673,5,1.0,4,4211.04
2117,TXN100673,7,,2,281.16
2118,TXN100673,4,2.0,4,1757.44
2119,TXN100673,26,,1,1116.09
2120,TXN100674,6,,2,2410.42
2121,TXN100674,11,,1,1900.33
2122,TXN100674,30,5.0,4,7528.08
2123,TXN100674,20,,1,117.06
2124,TXN100674,21,,2,3646.34
2125,TXN100675,20,,2,234.12
2126,TXN100676,25,,1,1064.13
2127,TXN100676,10,2.0,3,530.55
2128,TXN100677,28,,2,3881.38
2129,TXN100677,3,,1,1581.09
2130,TXN100677,25,1.0,1,1064.13
2131,TXN100677,3,,3,4743.27
2132,TXN100677,24,,2,1315.68
2133,TXN100678,26,,2,2232.18
2134,TXN100679,3,,3,4743.27
2135,TXN100679,6,4.0,4,4820.84
2136,TXN100679,1,,3,2293.23
2137,TXN100679,28,,3,5822.07
2138,TXN100679,1,,2,1528.82
2139,TXN100680,26,2.0,2,2232.18
2140,TXN100681,29,,2,3123.02
2141,TXN100681,1,,2,1528.82
2142,TXN100681,30,5.0,3,5646.06
2143,TXN100682,3,,1,1581.09
2144,TXN100682,9,,3,1147.56
2145,TXN100682,23,,2,2683.84
2146,TXN100682,2,,1,939.34
2151,TXN100684,5,,2,2105.52
2152,TXN100684,12,,2,3865.96
2153,TXN100684,24,,4,2631.36
2154,TXN100684,22,1.0,2,1109.24
2155,TXN100684,12,,1,1932.98
2156,TXN100685,10,,1,176.85
2157,TXN100685,20,,1,117.06
2158,TXN100685,3,,3,4743.27
2159,TXN100685,3,,2,3162.18
2160,TXN100686,29,4.0,3,4684.53
2161,TXN100686,18,,2,575.94
2162,TXN100687,14,3.0,1,644.0
2163,TXN100688,15,3.0,4,961.84
2164,TXN100688,16,,3,4152.75
2165,TXN100688,17,,1,908.3
2166,TXN100688,22,,2,1109.24
2167,TXN100688,23,5.0,4,5367.68
2168,TXN100689,26,,4,4464.36
2169,TXN100689,1,5.0,2,1528.82
2170,TXN100689,30,,2,3764.04
2171,TXN100689,20,,2,234.12
2172,TXN100689,23,3.0,3,4025.76
2173,TXN100690,16,,4,5537.0
2174,TXN100690,8,,2,2469.42
2175,TXN100691,18,,4,1151.88
2176,TXN100691,26,,3,3348.27
2177,TXN100691,27,,2,820.94
2178,TXN100692,19,,3,3046.77
2179,TXN100693,20,,1,117.06
2180,TXN100693,4,,1,439.36
2181,TXN100693,23,1.0,1,1341.92
2182,TXN100694,8,,3,3704.13
2183,TXN100695,4,,1,439.36
2184,TXN100695,29,,4,6246.04
2185,TXN100695,26,,2,2232.18
2186,TXN100695,17,,1,908.3
2187,TXN100696,26,,2,2232.18
2188,TXN100696,16,,1,1384.25
2189,TXN100696,4,5.0,3,1318.08
2190,TXN100696,14,,1,644.0
2191,TXN100696,11,,2,3800.66
2192,TXN100697,19,3.0,2,2031.18
2193,TXN100697,3,,2,3162.18
2194,TXN100697,27,,1,410.47
2195,TXN100697,13,1.0,4,6505.48
2196,TXN100697,15,,3,721.38
2197,TXN100698,1,4.0,1,764.41
2198,TXN100698,24,1.0,3,1973.52
2199,TXN100699,18,3.0,4,1151.88
2200,TXN100699,26,,1,1116.09
2201,TXN100699,10,1.0,4,707.4
2202,TXN100699,2,,4,3757.36
2203,TXN100699,17,3.0,3,2724.9
2204,TXN100700,27,,4,1641.88
2205,TXN100700,19,,1,1015.59
